"Year","Quarter","CV.CPUE","Shannon.age","Total.CPUE","AMO","MeanBT","CVofBT","MeanSST","CVofSST"
1991,1,3.21121094769852,1.28065844388224,3972.115,-0.143,4.84864162711238,0.453110350485248,6.36886584516463,0.239513018939867
1991,3,4.05584203042493,1.26515496626307,14560.166,-0.0605,15.8989627787981,0.15396802973969,15.067227665971,0.11268993639948
1992,1,2.16331823595947,1.69420719911167,6518.089,-0.1305,5.67460735511951,0.290785054009289,6.9100284576416,0.192884053501573
1992,3,3.72666359236287,1.43386895326273,6999.496,-0.3635,14.6079662104964,0.159566544379228,14.3504959083185,0.119196260789488
1993,1,1.84040217131649,1.70286699193897,5195.826,-0.202,5.18536585625559,0.33519611325973,6.53261381823842,0.214263267047849
1993,3,5.03481463868229,1.32846844536607,4693.164,-0.185,13.6074442909816,0.178012977072427,13.6344389876699,0.126540182397954
1994,1,1.76557436660673,1.4389833313734,3394.707,-0.2915,4.39380819221852,0.446219364103473,5.96166260649518,0.26915012348923
1994,3,2.18684937074736,1.53635342260598,3028.343,-0.183,15.4594766633077,0.213929057617439,15.0038333404355,0.120779413574897
1995,1,2.14160266181449,1.62965232651285,4118.042,-0.0405,5.18743792412184,0.377266647095491,6.97009755247008,0.205794450429034
1996,1,2.91389690674519,1.29838254400408,4286.699,-0.0105,4.70550864758348,0.668145934145772,5.88516665877759,0.378315395304722
1996,3,1.85246481731315,1.71485368626848,2313.262,0.0055,13.9962517174958,0.202887521101915,14.8229471648612,0.105102726277542
1997,1,3.71058225647953,1.23935069856248,6113.378,-0.053,4.59267794020429,0.498491947076491,6.07623577311756,0.268612888528395
1997,3,2.37804221926815,1.30804070330668,4910.845,0.073,14.9921952572088,0.227338889828517,16.052499984338,0.130286547352668
1998,1,1.6933712428604,1.40118342687154,4963.288,0.2215,6.16950099934235,0.281435235393448,7.64981706064891,0.185210773916036
1998,3,3.71818555692725,0.906448436783333,7866.474,0.473,13.8837222175963,0.157151322275598,14.3416056865599,0.122750042721937
1999,1,2.53398647366353,1.22314200483866,5938.924,0.0645,5.47081611780782,0.376856681335,6.91814227898916,0.225189741931542
1999,3,2.50670312083458,1.3320438428616,7511.36,0.257,15.0068220372645,0.202146429481108,15.5294918897675,0.137462750670934
2000,1,3.71383339962708,1.3126323602768,7613.35,-0.05,5.65568939412527,0.287438499860192,6.98453659061494,0.186715881017611
2001,1,3.05249391952712,1.5020470842571,7191.988,-0.066,5.51656586540332,0.353488978072132,6.97102845393545,0.198299865428461
2001,3,3.29175439709518,1.62763727936938,7379.482,0.243,14.6823215933893,0.199350194026379,14.9069715127712,0.122176578743872
2002,1,2.54177816551683,1.6932149401092,7346.556,0.1845,6.13090688127966,0.313742845446283,7.30330485153974,0.203575576422688
2002,3,3.52132733149228,1.52197755953789,7178.294,0.1045,15.5662267210036,0.198647864463102,16.3575040925809,0.115753137553171
2003,1,3.88706329634008,1.47392757491927,9659.287,0.03,4.98303256824225,0.512498796493109,6.77392680712832,0.291255434263716
2003,3,2.10964963058653,1.45452847985159,5873.819,0.445,15.0273822410538,0.206365516358353,16.3468862200171,0.0970765306065954
2004,1,4.87098196832526,1.68830237605266,7421.096,0.2215,5.39737967812315,0.401220417710734,7.16102032738972,0.2333241041971
2004,3,2.27989022054489,1.68224477077885,5915.101,0.29,14.7848256846154,0.198694389889529,15.6564186530385,0.103427791700647
2005,1,5.41202854651974,1.51093119473236,8940.269,0.1295,5.37175772069863,0.383090222170587,7.208878036437,0.192482490186889
2005,3,2.1266018827628,1.59939231845781,6909.246,0.441,14.5055586428229,0.196335975087788,14.8503495386946,0.130226659904636
2006,1,3.21151871730434,1.43948261710294,8698.911,0.111,5.56432216903622,0.431546707855335,7.23209756564319,0.212576997966745
2006,3,2.55811537039143,1.78658001769541,7630.272,0.3945,14.8873644721505,0.201523309466865,15.9932601703861,0.117208770374236
2007,1,3.80715618671357,1.86557284866919,10934.144,0.206,6.73582787704264,0.261590059570837,8.01919511178645,0.162046760878815
2007,3,1.91517674375157,1.84561550582127,11188.215,0.0885,14.5697682942188,0.161141521407173,14.7362804451609,0.1186274750297
2008,1,2.00378959625884,1.63581124518166,11362.69,0.091,6.05507190497245,0.262029094101654,7.74067881243016,0.171237260984944
2008,3,1.88674830070697,1.77125462967309,14465.883,0.199,15.1085065916666,0.169288138458721,15.3881138204559,0.092020802414949
2009,1,1.86166651745261,1.64991107845587,11131.395,-0.0995,5.48189018127949,0.406829805869053,6.50978048206345,0.257973924873954
2009,3,1.78670375606644,1.84187848172182,12727.757,0.1175,15.2059385791328,0.17429519255622,15.6189187096386,0.107557412678227
2010,1,1.96369106190579,1.7564372683918,14286.761,0.121,5.60382701682064,0.469118293472556,6.16665038583058,0.329364455357644
2010,3,1.5655593225419,2.04737695906843,11751.501,0.5,14.3317486932314,0.197821310507887,15.0928333173922,0.103784348098838
2011,1,2.41634383527257,1.83924560073947,14869.07,0.138,4.91089187762267,0.453951269161051,5.92326829099377,0.340914051054892
2011,3,1.46412846465223,1.92881516613684,16571.101,0.158,14.7385478245657,0.162916351570943,14.8553373988082,0.103895264769802
2012,1,1.82530099282151,1.867152103157,17517.522,-0.0175,6.01308295622065,0.353800940009675,7.3265568977449,0.197831678300459
2012,3,1.37378670163113,1.96048287998244,18758.387,0.452,14.5781288696625,0.191943567170335,14.9824430845617,0.124662338794865
2013,1,1.6958350991657,1.80383416264665,11117.738,0.1345,5.6484911121436,0.362932574128571,6.66193497665529,0.252676576989073
2013,3,1.37744158941199,1.90003908997768,15273.544,0.2375,14.3988178954727,0.208150926142995,15.3374146290911,0.114241210495512
2014,1,2.92777048130646,1.81878695837187,18770.732,-0.0395,5.45615802615755,0.378254231885413,7.1713699141169,0.191106711643631
2014,3,1.29854801109568,1.85812300626246,16276.807,0.335,14.6320214170247,0.188805738224305,15.699768252489,0.113152468982936
2015,1,2.49505776051227,1.88626915344054,19110.698,0.007,6.01745992983239,0.301854305442005,7.20002842918644,0.185692851130738
2015,3,1.52917559226948,1.80672938374135,16627.461,0.252,13.9166745898169,0.197004942829587,14.9395853368247,0.114783719368151
