"Year","Quarter","CV.CPUE","Shannon.age","Total.CPUE","AMO","MeanBT","CVofBT","MeanSST","CVofSST"
1991,1,1.69686777617401,1.21983414582446,370182.553,-0.143,4.84864162711238,0.453110350485248,6.36886584516463,0.239513018939867
1991,3,1.7714275708914,1.14143314367813,279695.462,-0.0605,15.8989627787981,0.15396802973969,15.067227665971,0.11268993639948
1992,1,1.66815530840125,1.20785791847049,324095.883,-0.1305,5.67460735511951,0.290785054009289,6.9100284576416,0.192884053501573
1992,3,1.80932020612882,1.02298073969397,464938.848,-0.3635,14.6079662104964,0.159566544379228,14.3504959083185,0.119196260789488
1993,1,1.74588752539826,1.18137099727133,328350.22,-0.202,5.18536585625559,0.33519611325973,6.53261381823842,0.214263267047849
1993,3,2.13309263522047,1.12520692643246,306442.363,-0.185,13.6074442909816,0.178012977072427,13.6344389876699,0.126540182397954
1994,1,2.12390182192054,1.16497905697104,251106.19,-0.2915,4.39380819221852,0.446219364103473,5.96166260649518,0.26915012348923
1994,3,1.76987600499237,1.13184956236798,350918.076,-0.183,15.4594766633077,0.213929057617439,15.0038333404355,0.120779413574897
1995,1,1.56287694050692,1.16204501024043,240702.371,-0.0405,5.18743792412184,0.377266647095491,6.97009755247008,0.205794450429034
1995,3,1.85428925624065,1.16617710693633,308400.092,0.129,14.6822460940601,0.19518195588084,15.595308924109,0.125441294913477
1996,1,1.69207467544458,1.26650244763729,218534.338,-0.0105,4.70550864758348,0.668145934145772,5.88516665877759,0.378315395304722
1996,3,2.30050471945245,1.38425742428494,201368.301,0.0055,13.9962517174958,0.202887521101915,14.8229471648612,0.105102726277542
1997,1,1.98445828000832,1.33197003266401,137896.487,-0.053,4.59267794020429,0.498491947076491,6.07623577311756,0.268612888528395
1997,3,5.80667548762916,0.845101478757136,394917.732,0.073,14.9921952572088,0.227338889828517,16.052499984338,0.130286547352668
1998,1,2.25500889704612,1.2148438434746,155318.81,0.2215,6.16950099934235,0.281435235393448,7.64981706064891,0.185210773916036
1998,3,2.19868495865852,0.636573500206035,542060.798,0.473,13.8837222175963,0.157151322275598,14.3416056865599,0.122750042721937
1999,1,1.91108863022167,1.12410758784872,202135.777,0.0645,5.47081611780782,0.376856681335,6.91814227898916,0.225189741931542
1999,3,2.14974383809869,0.883500011024175,646319.681,0.257,15.0068220372645,0.202146429481108,15.5294918897675,0.137462750670934
2000,1,2.22228463200077,1.17797544664722,263547.825,-0.05,5.65568939412527,0.287438499860192,6.98453659061494,0.186715881017611
2000,3,1.78299727153123,1.02113684261662,467087.093,0.1135,14.1635591319893,0.181139772199705,14.7670813149553,0.121572646182232
2001,1,2.06907424946392,1.29684906040753,294137.299,-0.066,5.51656586540332,0.353488978072132,6.97102845393545,0.198299865428461
2001,3,2.82061732024747,0.824112334491079,658823.291,0.243,14.6823215933893,0.199350194026379,14.9069715127712,0.122176578743872
2002,1,2.00326699315451,1.27077303280734,234970.174,0.1845,6.13090688127966,0.313742845446283,7.30330485153974,0.203575576422688
2002,3,1.49149147463868,1.27931456331324,250761.411,0.1045,15.5662267210036,0.198647864463102,16.3575040925809,0.115753137553171
2003,1,1.93892691163693,1.48838707058885,163252.84,0.03,4.98303256824225,0.512498796493109,6.77392680712832,0.291255434263716
