"Year","Quarter","CV.CPUE","Shannon.age","Total.CPUE","AMO","MeanBT","CVofBT","MeanSST","CVofSST"
1991,1,1.62965176853159,0.669049866847278,94563.352,-0.143,4.84864162711238,0.453110350485248,6.36886584516463,0.239513018939867
1991,3,1.75657013050415,0.613832296789764,128215.538,-0.0605,15.8989627787981,0.15396802973969,15.067227665971,0.11268993639948
1992,1,1.68829832575853,0.607108073589958,168943.265,-0.1305,5.67460735511951,0.290785054009289,6.9100284576416,0.192884053501573
1992,3,1.61626634371474,0.640681716941708,429551.175,-0.3635,14.6079662104964,0.159566544379228,14.3504959083185,0.119196260789488
1993,1,1.23970318617147,0.867382283187898,226321.127,-0.202,5.18536585625559,0.33519611325973,6.53261381823842,0.214263267047849
1993,3,1.66135048247294,1.04748887300476,167396.008,-0.185,13.6074442909816,0.178012977072427,13.6344389876699,0.126540182397954
1994,1,1.67086377416469,1.0413070325598,92823.024,-0.2915,4.39380819221852,0.446219364103473,5.96166260649518,0.26915012348923
1994,3,1.9754893504039,0.723128293064838,262125.935,-0.183,15.4594766633077,0.213929057617439,15.0038333404355,0.120779413574897
1995,1,1.62365337976521,0.735403679606383,195817.99,-0.0405,5.18743792412184,0.377266647095491,6.97009755247008,0.205794450429034
1995,3,1.27421717189849,1.0355672064146,221214.263,0.129,14.6822460940601,0.19518195588084,15.595308924109,0.125441294913477
1996,1,1.54332412391965,0.98445570740194,134532.959,-0.0105,4.70550864758348,0.668145934145772,5.88516665877759,0.378315395304722
1996,3,1.78332144130841,1.07931575596307,182283.967,0.0055,13.9962517174958,0.202887521101915,14.8229471648612,0.105102726277542
1997,1,1.72519313906386,1.12478248881719,199606.372,-0.053,4.59267794020429,0.498491947076491,6.07623577311756,0.268612888528395
1997,3,1.2778034134361,1.36749134241968,93872.44,0.073,14.9921952572088,0.227338889828517,16.052499984338,0.130286547352668
1998,1,1.55598003460863,1.2741511466495,116742.157,0.2215,6.16950099934235,0.281435235393448,7.64981706064891,0.185210773916036
1998,3,1.2172951683167,1.41392933209153,88459.108,0.473,13.8837222175963,0.157151322275598,14.3416056865599,0.122750042721937
1999,1,1.737365876817,1.43136124803398,73329.814,0.0645,5.47081611780782,0.376856681335,6.91814227898916,0.225189741931542
1999,3,1.54402385804897,0.239160582782749,841891.24,0.257,15.0068220372645,0.202146429481108,15.5294918897675,0.137462750670934
2000,1,1.29712233675994,0.27985138620522,436755.754,-0.05,5.65568939412527,0.287438499860192,6.98453659061494,0.186715881017611
2000,3,0.998735953540603,0.734319902453951,399957.268,0.1135,14.1635591319893,0.181139772199705,14.7670813149553,0.121572646182232
2001,1,1.36061028451193,0.766704379633919,370519.477,-0.066,5.51656586540332,0.353488978072132,6.97102845393545,0.198299865428461
2001,3,1.49490824260166,0.871312842237131,183301.179,0.243,14.6823215933893,0.199350194026379,14.9069715127712,0.122176578743872
2002,1,1.93925285396331,0.796598528622514,209018.96,0.1845,6.13090688127966,0.313742845446283,7.30330485153974,0.203575576422688
2002,3,1.39189029779895,1.17098092438355,114418.591,0.1045,15.5662267210036,0.198647864463102,16.3575040925809,0.115753137553171
2003,1,1.61156506393092,1.08651562355504,102093.916,0.03,4.98303256824225,0.512498796493109,6.77392680712832,0.291255434263716
2003,3,1.5806442553947,1.3968518854203,98772.568,0.445,15.0273822410538,0.206365516358353,16.3468862200171,0.0970765306065954
2004,1,2.29619493916627,1.37840692385218,76499.922,0.2215,5.39737967812315,0.401220417710734,7.16102032738972,0.2333241041971
2004,3,1.74042108260413,1.56053885462123,69050.709,0.29,14.7848256846154,0.198694389889529,15.6564186530385,0.103427791700647
2005,1,1.83409366520901,1.66476492296185,37516.095,0.1295,5.37175772069863,0.383090222170587,7.208878036437,0.192482490186889
2005,3,2.95713349536443,0.616856021368522,180912.835,0.441,14.5055586428229,0.196335975087788,14.8503495386946,0.130226659904636
2006,1,2.28176080110447,0.493863235981063,140793.473,0.111,5.56432216903622,0.431546707855335,7.23209756564319,0.212576997966745
2006,3,1.99731735898262,0.979176201834014,100087.073,0.3945,14.8873644721505,0.201523309466865,15.9932601703861,0.117208770374236
2007,1,3.89766348225514,0.636779474152044,128523.887,0.206,6.73582787704264,0.261590059570837,8.01919511178645,0.162046760878815
2007,3,1.79192149791359,1.15390042048497,82718.782,0.0885,14.5697682942188,0.161141521407173,14.7362804451609,0.1186274750297
2008,1,1.87832802919335,1.15618247776365,48211.348,0.091,6.05507190497245,0.262029094101654,7.74067881243016,0.171237260984944
2008,3,2.20939601011356,1.44275926919446,55914.658,0.199,15.1085065916666,0.169288138458721,15.3881138204559,0.092020802414949
2009,1,2.80726310813881,1.41694077591966,51016.802,-0.0995,5.48189018127949,0.406829805869053,6.50978048206345,0.257973924873954
2009,3,2.68751860707045,0.838977902097659,134855.242,0.1175,15.2059385791328,0.17429519255622,15.6189187096386,0.107557412678227
2010,1,2.49769426443067,1.00451663824053,113908.517,0.121,5.60382701682064,0.469118293472556,6.16665038583058,0.329364455357644
2010,3,1.77593268115202,1.06487709998541,95562.01,0.5,14.3317486932314,0.197821310507887,15.0928333173922,0.103784348098838
2011,1,2.94235985243732,1.06770748791027,123485.966,0.138,4.91089187762267,0.453951269161051,5.92326829099377,0.340914051054892
