"Year","Quarter","CV.CPUE","Shannon.age","Total.CPUE","AMO","MeanBT","CVofBT","MeanSST","CVofSST"
1991,1,3.35590440287722,0.980080824294184,172419.503,-0.143,4.84864162711238,0.453110350485248,6.36886584516463,0.239513018939867
1991,3,3.57653688338904,1.01036792799133,73582.233,-0.0605,15.8989627787981,0.15396802973969,15.067227665971,0.11268993639948
1992,1,2.74727357144873,0.687025862373923,354002.583,-0.1305,5.67460735511951,0.290785054009289,6.9100284576416,0.192884053501573
1992,3,3.70289432582426,0.869383035401927,733510.547,-0.3635,14.6079662104964,0.159566544379228,14.3504959083185,0.119196260789488
1993,1,3.18973527807756,1.04024366588779,397647.344,-0.202,5.18536585625559,0.33519611325973,6.53261381823842,0.214263267047849
1993,3,3.11383892957028,0.988499485706332,537042.171,-0.185,13.6074442909816,0.178012977072427,13.6344389876699,0.126540182397954
1994,1,3.24065906487245,0.873388215701371,576818.992,-0.2915,4.39380819221852,0.446219364103473,5.96166260649518,0.26915012348923
1994,3,2.94270344110354,0.418594192334843,615203.999,-0.183,15.4594766633077,0.213929057617439,15.0038333404355,0.120779413574897
1995,1,2.64566937815711,0.824153462171556,413562.904,-0.0405,5.18743792412184,0.377266647095491,6.97009755247008,0.205794450429034
1995,3,5.91329904023589,1.08478801103807,668387.171,0.129,14.6822460940601,0.19518195588084,15.595308924109,0.125441294913477
1996,1,2.37560343881845,1.00262618073782,206316.332,-0.0105,4.70550864758348,0.668145934145772,5.88516665877759,0.378315395304722
1996,3,2.75500071157066,1.1059958278865,233139.853,0.0055,13.9962517174958,0.202887521101915,14.8229471648612,0.105102726277542
1997,1,4.18455741108746,1.24003792423594,277739.379,-0.053,4.59267794020429,0.498491947076491,6.07623577311756,0.268612888528395
1997,3,4.74074694114177,0.760440285162518,830367.599,0.073,14.9921952572088,0.227338889828517,16.052499984338,0.130286547352668
1998,1,3.35006319171467,1.20309326215857,541611.852,0.2215,6.16950099934235,0.281435235393448,7.64981706064891,0.185210773916036
1998,3,3.3611801616486,0.999048179434762,482722.034,0.473,13.8837222175963,0.157151322275598,14.3416056865599,0.122750042721937
1999,1,3.09195173048026,0.698352855745453,609645.16,0.0645,5.47081611780782,0.376856681335,6.91814227898916,0.225189741931542
1999,3,4.38000632175414,0.707792208813841,2069539.901,0.257,15.0068220372645,0.202146429481108,15.5294918897675,0.137462750670934
2000,1,2.55402256638665,1.07713218944605,367212.823,-0.05,5.65568939412527,0.287438499860192,6.98453659061494,0.186715881017611
2000,3,3.48149514469721,0.73758428836805,637404.838,0.1135,14.1635591319893,0.181139772199705,14.7670813149553,0.121572646182232
2001,1,2.37479354188793,0.958049055254732,497427.973,-0.066,5.51656586540332,0.353488978072132,6.97102845393545,0.198299865428461
2001,3,4.06249203094533,0.759092538306376,783401.697,0.243,14.6823215933893,0.199350194026379,14.9069715127712,0.122176578743872
2002,1,2.92675279824472,0.863969968728008,306927.567,0.1845,6.13090688127966,0.313742845446283,7.30330485153974,0.203575576422688
2002,3,4.16601256866791,0.703734572756124,850896.915,0.1045,15.5662267210036,0.198647864463102,16.3575040925809,0.115753137553171
2003,1,2.72127878887012,0.813710474523921,393154.878,0.03,4.98303256824225,0.512498796493109,6.77392680712832,0.291255434263716
2003,3,2.98699177605545,0.911270346650081,337953.401,0.445,15.0273822410538,0.206365516358353,16.3468862200171,0.0970765306065954
2004,1,2.55815903722989,0.777983794267607,380091.456,0.2215,5.39737967812315,0.401220417710734,7.16102032738972,0.2333241041971
2004,3,3.08058761181152,1.0500829761094,1308075.965,0.29,14.7848256846154,0.198694389889529,15.6564186530385,0.103427791700647
2005,1,2.33412513477054,0.563925047396192,631394.875,0.1295,5.37175772069863,0.383090222170587,7.208878036437,0.192482490186889
2005,3,2.91925577577189,0.322355863706214,1490350.307,0.441,14.5055586428229,0.196335975087788,14.8503495386946,0.130226659904636
2006,1,5.23697885097373,0.819214135066903,553068.179,0.111,5.56432216903622,0.431546707855335,7.23209756564319,0.212576997966745
2006,3,3.11417509665482,0.916592113801222,606690.409,0.3945,14.8873644721505,0.201523309466865,15.9932601703861,0.117208770374236
2007,1,2.8509940104129,1.05073239709709,475858.402,0.206,6.73582787704264,0.261590059570837,8.01919511178645,0.162046760878815
2007,3,3.87733802371209,0.945586979946846,578539.264,0.0885,14.5697682942188,0.161141521407173,14.7362804451609,0.1186274750297
2008,1,3.19148874386905,0.95668122684796,409841.654,0.091,6.05507190497245,0.262029094101654,7.74067881243016,0.171237260984944
2008,3,4.01110011085608,1.11929440410837,521559.789,0.199,15.1085065916666,0.169288138458721,15.3881138204559,0.092020802414949
2009,1,4.32950723583005,0.492917328032645,616104.464,-0.0995,5.48189018127949,0.406829805869053,6.50978048206345,0.257973924873954
2009,3,3.75679940746247,0.770854296320646,1809968.589,0.1175,15.2059385791328,0.17429519255622,15.6189187096386,0.107557412678227
2010,1,2.51809967439008,0.939160542142293,644265.498,0.121,5.60382701682064,0.469118293472556,6.16665038583058,0.329364455357644
2010,3,2.97405381767471,0.868751334700979,1146461.386,0.5,14.3317486932314,0.197821310507887,15.0928333173922,0.103784348098838
2011,1,2.68261669705427,1.35680782962766,481350.247,0.138,4.91089187762267,0.453951269161051,5.92326829099377,0.340914051054892
2011,3,5.18671299331021,0.855319864786468,2354310.494,0.158,14.7385478245657,0.162916351570943,14.8553373988082,0.103895264769802
2012,1,3.49605443573588,1.08669778259534,1002183.521,-0.0175,6.01308295622065,0.353800940009675,7.3265568977449,0.197831678300459
2012,3,3.30539779404737,1.03125631657463,1000932.258,0.452,14.5781288696625,0.191943567170335,14.9824430845617,0.124662338794865
2013,1,2.80787587069764,1.23261831105977,443992.015,0.1345,5.6484911121436,0.362932574128571,6.66193497665529,0.252676576989073
2013,3,5.98997560198093,1.12159623526411,1137417.216,0.2375,14.3988178954727,0.208150926142995,15.3374146290911,0.114241210495512
2014,1,6.36148746843039,1.04634311697155,1506636.678,-0.0395,5.45615802615755,0.378254231885413,7.1713699141169,0.191106711643631
2014,3,3.25455624019678,0.646443248822938,2284653.962,0.335,14.6320214170247,0.188805738224305,15.699768252489,0.113152468982936
2015,1,2.40930871294249,0.947254827540035,1065906.397,0.007,6.01745992983239,0.301854305442005,7.20002842918644,0.185692851130738
2015,3,4.56029166713379,0.706148401607061,3125912.679,0.252,13.9166745898169,0.197004942829587,14.9395853368247,0.114783719368151
